,subject,sentence
61561,I I ,I'm tired. I've got to go now.
61567,I ,I'm very proud of my daughter.
61568,I ,I'm waiting for my girlfriend.
61569,I ,I've already bought my ticket.
61570,I ,I've already finished my work.
61571,I ,I've always dated older women.
61572,I ,I've always wanted a daughter.
61573,I ,I've been here since Saturday.
61577,I ,I've been to Boston only once.
61578,I ,I've been trying to avoid Tom.
61579,I ,I've done questionable things.
61580,I it ,I've got no idea how it works.
61581,I ,I've got no time for that now.
61582,I ,I've got nothing in my fridge.
61583,I ,I've got only myself to blame.
61584,I ,I've got some dust in my eyes.
61585,I ,I've had a lot of calls today.
61586,I ,I've had enough of your lying.
61587,I ,I've had the flu since Monday.
61588,I ,I've lived here my whole life.
61589,I ,I've married the wrong person.
61590,I ,I've never eaten Chinese food.
61591,I ,I've never told anyone before.
61592,I what ,I've no idea what's happening.
61593,I ,I've prepared a snack for you.
61594,I ,I've read many kinds of books.
61595,I ,I've read many kinds of books.
61596,I ,I've seen it with my own eyes.
61597,I ,I've seen that picture before.
61598,I ,I've started to read the book.
61599,I ,I've still got a lot to learn.
61600,I ,I've waited for this too long.
61601,I ,I've waited for this too long.
61602,I ,I've written a lot of stories.
61603,I I ,"If I want something, I get it."
61604,I I ,"If I were rich, I'd go abroad."
61605,I ,If I'd only taken your advice!
61606,anyone it ,"If anyone can do it, it's Tom."
61607,anyone it ,"If anyone can do it, it's you."
61608,I ,If only I could speak English!
61609,it ,If only it would stop raining!
61610,you you ,"If you hurry, you can make it."
61611,you me ,"If you need help, let me know."
61612,you me I ,"If you want me to go, I'll go."
61613,you you ,"If you want, you can phone me."
61615,Iron ,Iron is more useful than gold.
61616,Jackson ,Is Tom Jackson your real name?
61617,Tom Mary ,Is Tom aware of what Mary did?
61618,Tom Mary ,Is Tom aware of what Mary did?
61620,he ,Is he aware of the difficulty?
61621,he ,Is he aware of the difficulty?
61622,it who ,Is it you who'll buy the food?
61623,she ,Is she more beautiful than me?
61624,that ,Is that a request or an order?
61625,that you ,Is that what you have in mind?
61626,that you ,Is that what you want to hear?
61633,store ,Is this store open on Sundays?
61634,friend ,Is your friend still sleeping?
61635,sister ,Is your sister older than you?
61636,weather ,Isn't this weather just great!
61637,It ,It all depends on the weather.
61638,It ,It didn't seem that important.
61639,It ,It happened on the 1st of May.
61641,It ,It has nothing to do with you.
61642,It ,It has rained since yesterday.
61643,It ,It has too many disadvantages.
61644,It ,It is a privilege to meet you.
61645,It ,It is a typical Gothic church.
61646,It ,It is by no means an easy job.
61647,It he ,It is clear that he is guilty.
61648,It ,It is clear what must be done.
61649,It ,It is going to be rather cool.
61650,It ,It is never too late to learn.
61651,It ,It is never too late to learn.
61652,It ,It is never too late to learn.
61653,It ,It is nice to be among family.
61654,It ,It is no use arguing with her.
61655,It ,It is no use trying to escape.
61656,It it ,It is not as good as it looks.
61657,It ,It is rude to point at others.
61658,It ,It is thirty meters in length.
61659,It you ,It is time you went to school.
61660,It ,It just doesn't seem possible.
61661,It ,It just doesn't work that way.
61662,It ,It kept on raining for a week.
61663,It Tom ,It looks like Tom's been busy.
61664,It car ,It looks like this car is his.
61665,It ,It must've been tough for you.
61666,It ,It must've been tough for you.
61667,It ,It rained for hours and hours.
61668,It ,It rained yesterday afternoon.
61669,It ,It really doesn't concern you.
61670,It ,It really doesn't concern you.
61671,It ,It really doesn't concern you.
61672,It ,It reminds me of my childhood.
61673,It ,It reminds me of my childhood.
61674,It ,It seemed too good to be true.
61675,It I ,It seems I have a slight cold.
61676,It I ,It shrunk because I washed it.
61677,It ,"It was a dark, moonless night."
61678,It ,It was a really beautiful day.
61679,It ,It was an extremely cruel war.
61680,It ,It was an unfortunate mistake.
61681,It I ,It was cheaper than I thought.
61682,It we ,"It was cold, so we lit a fire."
61683,It ,It was like a dream come true.
61684,It nobody ,It was lucky that nobody died.
61685,It ,It was nice chatting with you.
61686,It ,It was raining around Chicago.
61687,It ,It was raining around Chicago.
61688,It ,It was very cold that evening.
61689,It ,It was very cold this morning.
61690,It who ,It wasn't Tom who kissed Mary.
61691,It who ,It wasn't me who insulted you.
61692,It ,It will rain in the afternoon.
61693,It ,It would be stupid to say yes.
61694,It ,It'll be a difficult decision.
61695,It ,It'll be summer vacation soon.
61696,It ,It'll soon be time for dinner.
61697,It who ,It's Tom who needs convincing.
61698,It ,It's Tom's birthday next week.
61699,It ,It's a little late for prayer.
61700,It ,It's a very chaotic situation.
61701,It ,It's about the size of an egg.
61702,It ,It's actually very easy to do.
61703,It ,It's almost time to go to bed.
61704,It ,It's an embarrassing question.
61705,It ,It's best not to talk so much.
61706,It it ,It's even worse than it looks.
61707,It ,It's fun to visit old friends.
61708,It ,It's impossible to go out now.
61709,It ,It's never too late to say no.
61710,It ,It's not a difficult question.
61711,It you ,It's not as easy as you think.
61712,It you ,It's not as easy as you think.
61713,It you ,It's not as easy as you think.
61714,It you ,It's not as hard as you think.
61715,It ,It's not easy to quit smoking.
61716,It ,It's not the end of the world.
61717,It ,It's perfectly understandable.
61718,It ,It's the largest in the world.
61719,It us ,It's time for us to get ready.
61720,It us ,It's time for us to go to bed.
61721,It it ,"It's very hot today, isn't it?"
61722,Japan ,Japan consumes a lot of paper.
61723,Japan ,Japan is an industrial nation.
61724,Japan ,Japan is an industrial nation.
61725,Japan ,Japan is not as big as Canada.
61726,Japan ,Japan is to the east of China.
61727,Japanese ,Japanese is our mother tongue.
61728,Johnson ,Johnson defended his policies.
61729,you ,Just do what you've got to do.
61731,Kabuki ,Kabuki is an old Japanese art.
61733,Kuwait ,Kuwait suffered severe damage.
61734,I ,Last Sunday I relaxed at home.
61735,night ,Last night was unusually cold.
61736,Laughter ,Laughter is the best medicine.
61739,me ,Let me in under your umbrella.
61740,me you ,Let me know what you find out.
61741,imagination ,Let your imagination run wild.
61742,uncle ,Let your uncle think about it.
61743,'s ,Let's be best friends forever.
61744,'s ,Let's be best friends forever.
61745,'s ,Let's discuss the matter here.
61746,'s ,Let's do our best again today.
61747,'s who ,Let's find out who killed Tom.
61748,'s ,Let's finish this job tonight.
61749,'s ,Let's forget about last night.
61750,'s ,Let's get on with the meeting.
61751,'s ,Let's go and sit in the shade.
61752,'s ,Let's go for a ride in my car.
61753,'s ,Let's go for a ride in my car.
61754,'s ,Let's go have a chat with Tom.
61755,'s ,Let's go have a chat with Tom.
61756,'s ,Let's go over this plan again.
61757,'s Tom ,Let's go see how Tom is doing.
61758,'s ,Let's have a ten-minute break.
61759,'s ,Let's hide behind the curtain.
61760,'s ,Let's hurry back to our hotel.
61761,'s team ,Let's just hope our team wins.
61762,'s ,Let's keep in touch by e-mail.
61763,'s ,Let's listen to this cassette.
61764,'s ,Let's not waste any more time.
61765,'s ,Let's play a game of baseball.
61766,'s ,Let's play chess another time.
61767,'s outcome ,Let's see what the outcome is.
61768,'s ,Let's see what you're made of.
61769,'s ,Let's stop hurting each other.
61770,'s ,Let's synchronize our watches.
61771,'s ,Let's take a rest for a while.
61772,'s ,Let's take a trip to New York.
61773,'s ,Let's take a walk in the park.
61774,'s ,Let's turn off the television.
61775,Liars ,Liars must have a good memory.
61776,Liars ,Liars must have a good memory.
61778,you ,Lock the door when you go out.
61779,you ,Lock the door when you go out.
61780,I ,Look at me when I talk to you!
61782,Love world ,Love makes the world go round.
61783,he ,"Luckily, he found a good seat."
61784,Luxembourg ,Luxembourg is a small country.
61785,Madeira ,Madeira is the name of a wine.
61787,students ,Many students bought the book.
61788,students ,Many students bought the book.
61789,Mary ,Mary doesn't love her husband.
61790,Mary ,Mary has a flower in her hand.
61791,Mary ,Mary hasn't had her lunch yet.
61792,Mary ,Mary is a professional dancer.
61793,Mary ,Mary is a very beautiful girl.
61794,Mary ,Mary is carrying a watermelon.
61796,Mary ,Mary is speaking to strangers.
61797,Mary ,Mary is speaking to strangers.
61798,Mary ,Mary is the girl of my dreams.
61799,Mary ,Mary is wearing a silver ring.
61800,Mary she ,"Mary likes Japan, doesn't she?"
61801,Mary ,Mary lost her reading glasses.
61802,Mary ,Mary lost her reading glasses.
61803,Mary ,Mary stripped off her clothes.
61804,Mary ,Mary wants to sweep the house.
61805,Mary ,Mary was dating a younger man.
61807,Mary ,Mary was wearing a new outfit.
61808,Mary ,Mary went down to the kitchen.
61809,Mathematics ,Mathematics is her weak point.
61810,I ,May I bother you for a moment?
61811,I ,"May I have a road map, please?"
61812,I ,"May I have a road map, please?"
61813,I ,May I introduce myself to you?
61814,I ,May I speak to you in private?
61815,I ,May I take a rest for a while?
61816,dreams ,May all your dreams come true.
61817,Men ,Men and women need each other.
61818,Men ,Men can not exist without air.
61819,Mom ,Mom and Dad gave me a bicycle.
61820,Money ,Money is the root of all evil.
61821,Most ,Most of his friends are girls.
61822,people ,Most people won't notice that.
61823,Mother ,Mother has just gone shopping.
61825,Music ,Music is a universal language.
61826,English ,My English is not good at all.
61827,aunt ,My aunt is my father's sister.
61828,friend ,My best friend is in Rome now.
61829,friend ,My best friend is in Rome now.
61830,friend ,My best friend is in Rome now.
61831,friend ,My best friend is in Rome now.
61832,bike ,My bike is nothing like yours.
61834,books ,My books don't sell very well.
61835,brother ,My brother became an engineer.
61836,brother ,My brother is an immature boy.
61837,brother ,My brother watches television.
61838,brother ,My brother's going to kill me.
61841,cat ,My cat came out of the basket.
61842,children ,My children rarely go outside.
61843,clock ,My clock is five minutes fast.
61844,companions ,My companions were all asleep.
61845,companions ,My companions were all asleep.
61846,computer ,My computer is my best friend.
61847,computer ,My computer is my best friend.
61848,family ,My family is very proud of me.
61849,father ,My father always gets nervous.
61850,father ,My father died of lung cancer.
61851,father ,My father doesn't like soccer.
61852,father ,My father has gone to America.
61853,father ,My father is an archaeologist.
61854,father ,My father is going to kill me.
61855,father ,My father likes strong coffee.
61856,father ,My father told me where to go.
61859,father ,My father works for a factory.
61860,food ,My favorite food is ice cream.
61861,flight ,My flight arrived at 2:30 p.m.
61862,friend ,My friend died from an injury.
61863,friend ,My friend lives in that house.
61864,grade ,My grade is above the average.
61865,grandmother ,My grandmother has become old.
61866,grandmother ,My grandmother has become old.
61867,hobby ,My hobby is collecting stamps.
61868,hobby ,My hobby is playing the piano.
61869,house ,My house is close to the park.
61870,house ,My house is north of the city.
61871,house ,My house looks toward the sea.
61872,husband ,My husband's going to kill me.
61873,job ,My job starts in three months.
61874,foot ,My left foot just fell asleep.
61875,mother ,My mother has cooked ten eggs.
61876,mother ,My mother is preparing dinner.
61877,mother ,My mother likes tea very much.
61878,mother ,My mother never gets up early.
61879,mother ,My mother took me to the park.
61880,mother ,My mother took my temperature.
61881,nephew ,My nephew is allergic to eggs.
61882,brother ,My older brother is a teacher.
61883,overcoat ,My overcoat is light but warm.
61884,parents ,My parents and I aren't close.
61885,parents ,My parents are waiting for me.
61886,parents ,My parents know my girlfriend.
61887,parents ,My parents sent me a postcard.
